"time","P_elec","P_in","Q","Q_0","Q_max","SOC","V","V_max","V_min","der(Q)","i_in","i_out"
14.112,40,96.2027671586086,37.504657177892504,37.5,75,50.00620957052334,24.000248382820935,26,22,6.504882581738174e-4,4.0084071474639105,1.6666494180381684
14.208,40,95.85217890173759,37.50471944874411,37.5,75,50.00629259832549,24.00025170393302,26,22,6.464304762615939e-4,3.993798901951928,1.66664918741019
14.304,40,95.4864544746643,37.504781325455646,37.5,75,50.00637510060753,24.0002550040243,26,22,6.421975107412687e-4,3.9785599969105903,1.666648958242023
14.4,40,95.10565162951536,37.50484279046978,37.5,75,50.00645705395971,24.000258282158388,26,22,6.377900301190658e-4,3.962692839027328,1.666648730598691
14.496,40,94.70983049947444,37.50490382622918,37.5,75,50.00653843497225,24.00026153739889,26,22,6.332087304574409e-4,3.946199934192006,1.6666485045452188
14.592,40,94.29905358928646,37.50496441517653,37.5,75,50.00661922023537,24.000264768809416,26,22,6.284543352650974e-4,3.9290838871009823,1.6666482801466314
14.688,40,93.87338576538741,37.50502453975449,37.5,75,50.006699386339314,24.00026797545357,26,22,6.235275953826706e-4,3.9113474008455666,1.6666480574679523
14.784,40,93.43289424566122,37.505084182405724,37.5,75,50.00677890987429,24.000271156394973,26,22,6.184292888640944e-4,3.892993276484946,1.6666478365742061
14.88,40,92.97764858882515,37.50514332557291,37.5,75,50.006857767430546,24.000274310697222,26,22,6.131602208536743e-4,3.8740244126036445,1.6666476175304172
14.976,40,92.50772068344581,37.50520195169871,37.5,75,50.00693593559827,24.000277437423932,26,22,6.077212234588804e-4,3.854443804853579,1.6666474004016096
15.072,40,92.02318473658704,37.50526004322581,37.5,75,50.00701339096775,24.00028053563871,26,22,6.021131556188862e-4,3.834254545480798,1.6666471852528075
15.168,40,91.52411726209176,37.50531758259687,37.5,75,50.00709011012916,24.000283604405166,26,22,5.963369029688686e-4,3.813459822836962,1.6666469721490351
15.264,40,91.01059706849958,37.50537455225455,37.5,75,50.007166069672735,24.00028664278691,26,22,5.903933777000951e-4,3.7920629208756584,1.6666467611553162
15.36,40,90.48270524660197,37.50543111368244,37.5,75,50.007241484909926,24.000289659396397,26,22,5.842835181833522e-4,3.770067217133645,1.6666465516735764
15.456,40,89.94052515663712,37.50548709861875,37.5,75,50.00731613149166,24.000292645259666,26,22,5.780082894866625e-4,3.7474761864789765,1.6666463443269914
15.552,40,89.38414241512639,37.50554248864272,37.5,75,50.00738998485696,24.000295599394278,26,22,5.71568682590781e-4,3.7242933965105944,1.6666461391837826
15.648,40,88.81364488135446,37.50559726743319,37.5,75,50.00746302324425,24.00029852092977,26,22,5.649657144285782e-4,3.7005225082472775,1.6666459363043957
15.744,40,88.22912264349534,37.505651418669046,37.5,75,50.00753522489207,24.000301408995682,26,22,5.582004277271555e-4,3.676167275567036,1.6666457357492763
15.84,40,87.63066800438637,37.505704926029125,37.5,75,50.00760656803883,24.000304262721553,26,22,5.512738908431332e-4,3.651231544614149,1.6666455375788696
15.936,40,87.01837546695256,37.505757773192286,37.5,75,50.00767703092305,24.000307081236922,26,22,5.441871975938963e-4,3.6257192531916482,1.6666453418536213
16.032,40,86.39234171928354,37.50580994383739,37.5,75,50.00774659178319,24.000309863671326,26,22,5.369414670848163e-4,3.5996344301393157,1.6666451486339768
16.128,40,85.75266561936525,37.50586142164328,37.5,75,50.00781522885771,24.000312609154307,26,22,5.295378435324822e-4,3.5729811946973173,1.6666449579803815
16.224,40,85.09944817946919,37.505912190288825,37.5,75,50.00788292038511,24.000315316815403,26,22,5.219774960839675e-4,3.5457637558555635,1.6666447699532805
