"time","P_elec","P_in","Q","Q_0","Q_max","SOC","V_cte","der(Q)","i_in","i_out"
45.1,80,0,37.47589403956788,37.5,75,49.967858719423845,24,-9.25925925925926e-4,0,3.3333333333333335
45.2,80,0,37.47580144697529,37.5,75,49.96773526263372,24,-9.25925925925926e-4,0,3.3333333333333335
45.3,80,0,37.475708854382695,37.5,75,49.96761180584359,24,-9.25925925925926e-4,0,3.3333333333333335
45.4,80,0,37.4756162617901,37.5,75,49.96748834905347,24,-9.25925925925926e-4,0,3.3333333333333335
45.5,80,0,37.475523669197514,37.5,75,49.96736489226335,24,-9.25925925925926e-4,0,3.3333333333333335
45.6,80,0,37.47543107660492,37.5,75,49.96724143547323,24,-9.25925925925926e-4,0,3.3333333333333335
45.7,80,0,37.475338484012326,37.5,75,49.9671179786831,24,-9.25925925925926e-4,0,3.3333333333333335
45.8,80,0,37.47524589141973,37.5,75,49.96699452189298,24,-9.25925925925926e-4,0,3.3333333333333335
45.9,80,0,37.47515329882714,37.5,75,49.96687106510285,24,-9.25925925925926e-4,0,3.3333333333333335
46,80,0,37.47506070623455,37.5,75,49.96674760831274,24,-9.25925925925926e-4,0,3.3333333333333335
46.1,80,0,37.47496811364196,37.5,75,49.96662415152261,24,-9.25925925925926e-4,0,3.3333333333333335
46.2,80,0,37.47487552104936,37.5,75,49.96650069473249,24,-9.25925925925926e-4,0,3.3333333333333335
46.3,80,0,37.47478292845677,37.5,75,49.96637723794235,24,-9.25925925925926e-4,0,3.3333333333333335
46.4,80,0,37.47469033586418,37.5,75,49.96625378115224,24,-9.25925925925926e-4,0,3.3333333333333335
46.5,80,0,37.47459774327159,37.5,75,49.96613032436212,24,-9.25925925925926e-4,0,3.3333333333333335
46.6,80,0,37.47450515067899,37.5,75,49.96600686757199,24,-9.25925925925926e-4,0,3.3333333333333335
46.7,80,0,37.4744125580864,37.5,75,49.96588341078186,24,-9.25925925925926e-4,0,3.3333333333333335
46.8,80,0,37.474319965493805,37.5,75,49.96575995399174,24,-9.25925925925926e-4,0,3.3333333333333335
46.9,80,0,37.47422737290122,37.5,75,49.96563649720163,24,-9.25925925925926e-4,0,3.3333333333333335
47,80,0,37.474134780308624,37.5,75,49.965513040411494,24,-9.25925925925926e-4,0,3.3333333333333335
47.1,80,0,37.47404218771603,37.5,75,49.96538958362137,24,-9.25925925925926e-4,0,3.3333333333333335
47.2,80,0,37.473949595123436,37.5,75,49.965266126831246,24,-9.25925925925926e-4,0,3.3333333333333335
47.3,80,0,37.47385700253084,37.5,75,49.965142670041125,24,-9.25925925925926e-4,0,3.3333333333333335
47.4,80,0,37.473764409938255,37.5,75,49.965019213251004,24,-9.25925925925926e-4,0,3.3333333333333335
47.5,80,0,37.47367181734566,37.5,75,49.96489575646088,24,-9.25925925925926e-4,0,3.3333333333333335
47.6,80,0,37.47357922475307,37.5,75,49.964772299670756,24,-9.25925925925926e-4,0,3.3333333333333335
47.7,80,0,37.47348663216047,37.5,75,49.964648842880635,24,-9.25925925925926e-4,0,3.3333333333333335
47.8,80,0,37.47339403956788,37.5,75,49.9645253860905,24,-9.25925925925926e-4,0,3.3333333333333335
47.9,80,0,37.47330326652297,37.5,75,49.96440435536395,24,-9.25925925925926e-4,0,3.3333333333333335
48,80,0,37.47321970090366,37.5,75,49.96429293453822,24,-9.25925925925926e-4,0,3.3333333333333335
48,80,0,37.47321970090366,37.5,75,49.96429293453822,24,-9.25925925925926e-4,0,3.3333333333333335
